5891;2437;6398;1948
5665;1884;6202;1822
5915;1848;6294;1826
5016;1746;5464;1808
5185;2060;5508;1843
6033;1904;6387;1839
5637;1999;5779;1838
5928;1939;6505;1825
5531;2024;6093;1823
6191;1859;6629;1819
