2147483647;5241;48;2147483647;5317;43;2147483647;5323;42
2147483647;5763;4;2147483647;5809;12;2147483647;5809;23
2147483647;5887;13;2147483647;5903;14;2147483647;5903;21
2147483647;5726;6;2147483647;5846;15;2147483647;5847;25
2147483647;5843;6;2147483647;5843;6;2147483647;5843;14
2147483647;5917;5;2147483647;5937;12;2147483647;5937;20
2147483647;5477;6;2147483647;5531;22;5537;0;39
2147483647;5574;11;2147483647;5629;17;2147483647;5635;36
2147483647;5551;13;2147483647;5574;18;2147483647;5579;32
2147483647;5623;8;2147483647;5639;9;2147483647;5639;16
2147483647;5648;3;2147483647;5788;20;2147483647;5795;32
2147483647;5779;6;5797;0;10;5797;0;10
2147483647;5652;10;2147483647;5690;22;2147483647;5706;45
2147483647;5905;3;2147483647;5965;9;2147483647;5965;14
2147483647;5374;4;2147483647;5393;5;2147483647;5408;15
2147483647;5084;2;2147483647;5129;7;2147483647;5129;11
2147483647;5390;3;5400;0;4;5400;0;4
2147483647;5480;6;2147483647;5502;9;2147483647;5534;48
2147483647;5468;8;2147483647;5503;16;2147483647;5516;28
2147483647;5421;5;2147483647;5458;13;2147483647;5473;20
2147483647;5755;6;2147483647;5774;7;2147483647;5791;22
2147483647;6014;6;2147483647;6053;13;2147483647;6053;21
2147483647;5266;4;2147483647;5288;9;2147483647;5288;12
2147483647;5803;4;2147483647;5847;11;2147483647;5850;21
2147483647;5652;9;2147483647;5694;15;5705;0;35
2147483647;5321;4;2147483647;5336;8;2147483647;5336;15
2147483647;5856;4;2147483647;5872;7;2147483647;5872;19
2147483647;5417;5;2147483647;5460;13;2147483647;5462;19
2147483647;5943;5;5984;0;9;5984;0;8
2147483647;5414;5;2147483647;5571;14;2147483647;5592;35
2147483647;5591;8;2147483647;5698;20;2147483647;5698;28
2147483647;5922;4;2147483647;5928;4;2147483647;5929;12
2147483647;5287;8;2147483647;5332;11;2147483647;5332;18
2147483647;5278;5;2147483647;5282;5;2147483647;5282;9
2147483647;5312;6;5316;0;6;5316;0;9
2147483647;5396;5;2147483647;5481;19;2147483647;5484;29
2147483647;5473;3;2147483647;5509;7;2147483647;5509;12
2147483647;5139;5;2147483647;5152;8;2147483647;5156;17
2147483647;6172;6;2147483647;6202;12;2147483647;6213;26
2147483647;6121;4;2147483647;6185;8;6190;0;25
2147483647;5751;2;2147483647;5762;5;2147483647;5762;11
2147483647;5474;10;2147483647;5478;12;2147483647;5481;21
2147483647;5194;4;2147483647;5223;8;2147483647;5223;13
2147483647;5714;5;2147483647;5742;7;2147483647;5742;11
2147483647;5567;5;2147483647;5580;7;2147483647;5580;12
2147483647;5442;5;2147483647;5470;10;2147483647;5470;14
2147483647;5307;4;2147483647;5319;6;2147483647;5319;11
2147483647;5924;4;2147483647;5949;11;2147483647;5961;20
2147483647;5712;6;2147483647;5757;17;2147483647;5758;20
2147483647;5949;6;2147483647;5954;7;2147483647;5955;15
