2147483647;4718;4;2147483647;4762;9;2147483647;4779;262147483647;4779;788
4205;0;2;4205;0;3;4205;0;34205;0;2
2147483647;5003;3;5026;0;5;5026;0;45026;0;5
2147483647;4287;5;2147483647;4319;8;2147483647;4319;102147483647;4319;525
2147483647;4699;1;2147483647;4699;1;2147483647;4699;32147483647;4699;641
4522;0;4;4522;0;2;4522;0;34522;0;2
4842;0;3;4842;0;3;4842;0;44842;0;4
2147483647;4606;4;2147483647;4646;9;2147483647;4646;122147483647;4646;549
4614;0;3;4614;0;3;4614;0;34614;0;3
4346;0;2;4346;0;1;4346;0;14346;0;1
2147483647;4111;4;2147483647;4117;3;4117;0;44117;0;4
2147483647;4022;4;2147483647;4049;5;2147483647;4049;72147483647;4049;557
2147483647;4606;3;2147483647;4650;5;2147483647;4655;92147483647;4655;517
2147483647;4834;5;2147483647;4852;6;2147483647;4852;82147483647;4852;550
4663;0;1;4663;0;0;4663;0;14663;0;1
2147483647;4741;1;2147483647;4766;3;2147483647;4766;52147483647;4766;496
2147483647;4743;3;4745;0;2;4745;0;34745;0;2
2147483647;4298;2;2147483647;4305;2;2147483647;4305;42147483647;4305;489
2147483647;4710;3;2147483647;4759;5;4759;0;54759;0;5
2147483647;4543;3;2147483647;4584;7;2147483647;4584;82147483647;4584;505
4555;0;1;4555;0;2;4555;0;14555;0;1
2147483647;4669;3;4773;0;4;4773;0;54773;0;5
2147483647;4749;3;4751;0;2;4751;0;24751;0;2
2147483647;4446;3;2147483647;4534;8;2147483647;4534;102147483647;4534;505
2147483647;4566;2;2147483647;4579;2;2147483647;4579;52147483647;4579;499
2147483647;4368;2;2147483647;4377;4;2147483647;4377;52147483647;4377;503
2147483647;3844;2;3923;0;3;3923;0;43923;0;4
2147483647;4646;2;2147483647;4677;4;4678;0;44678;0;4
2147483647;4765;2;2147483647;4775;2;2147483647;4775;42147483647;4775;499
2147483647;4292;2;2147483647;4314;4;2147483647;4314;62147483647;4314;503
2147483647;4297;1;2147483647;4344;6;2147483647;4352;82147483647;4352;548
2147483647;4193;3;2147483647;4198;3;2147483647;4198;62147483647;4198;514
2147483647;4760;4;2147483647;4762;4;2147483647;4762;52147483647;4762;497
2147483647;4151;3;2147483647;4167;3;2147483647;4167;32147483647;4167;508
2147483647;5062;3;2147483647;5077;5;2147483647;5077;62147483647;5077;508
2147483647;4572;1;2147483647;4676;12;2147483647;4676;132147483647;4676;594
2147483647;4496;1;2147483647;4521;4;2147483647;4521;52147483647;4521;504
2147483647;4537;3;2147483647;4561;5;2147483647;4561;62147483647;4561;518
2147483647;4720;3;2147483647;4740;5;4741;0;54741;0;6
2147483647;4477;2;2147483647;4477;2;2147483647;4477;42147483647;4477;506
4705;0;2;4705;0;1;4705;0;14705;0;0
2147483647;4528;2;4549;0;4;4549;0;34549;0;4
2147483647;4842;2;2147483647;4867;2;2147483647;4867;72147483647;4867;490
4611;0;2;4611;0;2;4611;0;24611;0;2
2147483647;4725;2;2147483647;4738;4;2147483647;4738;52147483647;4738;511
2147483647;4562;3;2147483647;4617;6;2147483647;4617;82147483647;4617;524
2147483647;4646;2;2147483647;4732;6;2147483647;4734;72147483647;4734;507
