2147483647;3729;1;2147483647;3731;2;2147483647;3731;22147483647;3731;435
3610;0;1;3610;0;2;3610;0;13610;0;1
2147483647;4242;4;4244;0;3;4244;0;44244;0;3
2147483647;3619;2;3662;0;3;3662;0;33662;0;3
2147483647;3937;6;3937;0;5;3937;0;63937;0;6
3476;0;1;3476;0;1;3476;0;23476;0;1
2147483647;3229;3;2147483647;3247;3;2147483647;3247;52147483647;3247;407
3925;0;0;3925;0;0;3925;0;13925;0;1
3860;0;2;3860;0;1;3860;0;13860;0;1
3823;0;1;3823;0;1;3823;0;13823;0;0
2147483647;3658;2;2147483647;3685;2;2147483647;3685;42147483647;3685;267
2147483647;4030;2;4049;0;3;4049;0;24049;0;3
2147483647;4075;1;2147483647;4111;3;2147483647;4111;32147483647;4111;294
2147483647;3519;2;2147483647;3557;5;3558;0;53558;0;4
3861;0;0;3861;0;1;3861;0;03861;0;0
2147483647;4085;1;4089;0;1;4089;0;14089;0;1
2147483647;3671;1;2147483647;3678;2;2147483647;3678;32147483647;3678;314
2147483647;3590;2;3591;0;1;3591;0;13591;0;1
2147483647;3789;1;3793;0;1;3793;0;13793;0;1
2147483647;4186;1;2147483647;4226;2;2147483647;4226;32147483647;4226;287
2147483647;3678;1;3683;0;2;3683;0;13683;0;1
2147483647;3617;2;2147483647;3620;1;3620;0;23620;0;2
2147483647;3499;1;2147483647;3577;2;2147483647;3577;42147483647;3577;267
2147483647;3715;3;3716;0;2;3716;0;23716;0;2
2147483647;4143;1;4144;0;1;4144;0;24144;0;1
2147483647;3968;1;2147483647;3983;1;2147483647;3983;22147483647;3983;273
2147483647;3924;2;3934;0;1;3934;0;13934;0;2
2147483647;3137;3;3405;0;7;3405;0;73405;0;7
3866;0;1;3866;0;1;3866;0;13866;0;0
3227;0;1;3227;0;1;3227;0;13227;0;1
3699;0;1;3699;0;1;3699;0;03699;0;1
2147483647;3873;2;3910;0;2;3910;0;23910;0;2
2147483647;4339;1;2147483647;4369;2;2147483647;4369;32147483647;4369;271
2147483647;3371;2;3372;0;2;3372;0;13372;0;1
3374;0;2;3374;0;1;3374;0;23374;0;1
3604;0;0;3604;0;1;3604;0;13604;0;0
2147483647;3716;1;3744;0;2;3744;0;33744;0;2
4039;0;0;4039;0;1;4039;0;14039;0;1
2147483647;3703;1;2147483647;3962;6;3962;0;53962;0;6
2147483647;3752;2;2147483647;3757;1;2147483647;3757;22147483647;3757;264
3611;0;1;3611;0;1;3611;0;13611;0;1
2147483647;4075;2;2147483647;4133;3;4134;0;34134;0;3
2147483647;3810;1;3852;0;2;3852;0;23852;0;2
2147483647;3673;1;3673;0;1;3673;0;13673;0;1
3730;0;0;3730;0;0;3730;0;03730;0;1
2147483647;3988;1;3993;0;2;3993;0;23993;0;1
2147483647;3775;1;3805;0;1;3805;0;23805;0;1
2147483647;4464;2;2147483647;4477;2;2147483647;4477;22147483647;4477;274
