286790;0;201;286790;0;79;286790;0;91;286790;0;55
258530;0;47;258530;0;57;258530;0;57;258530;0;45
277369;0;52;277369;0;37;277369;0;40;277369;0;51
302889;0;133;302889;0;125;302889;0;89;302889;0;75
305633;0;11;305633;0;10;305633;0;10;305633;0;10
2147483647;223161;58;223162;0;54;223162;0;57;223162;0;55
322658;0;49;322658;0;50;322658;0;51;322658;0;88
2147483647;303195;93;303195;0;75;303195;0;76;303195;0;89
317980;0;28;317980;0;28;317980;0;27;317980;0;28
329012;0;79;329012;0;72;329012;0;77;329012;0;74
2147483647;260541;120;260541;0;98;260541;0;101;260541;0;108
339889;0;9;339889;0;7;339889;0;6;339889;0;7
304846;0;42;304846;0;45;304846;0;41;304846;0;41
271000;0;15;271000;0;15;271000;0;13;271000;0;13
267843;0;13;267843;0;13;267843;0;13;267843;0;16
282512;0;75;282512;0;83;282512;0;74;282512;0;74
320439;0;32;320439;0;30;320439;0;31;320439;0;30
2147483647;227288;50;227288;0;57;227288;0;39;227288;0;38
278907;0;13;278907;0;13;278907;0;11;278907;0;12
290969;0;25;290969;0;26;290969;0;24;290969;0;25
279345;0;27;279345;0;27;279345;0;31;279345;0;27
351683;0;41;351683;0;60;351683;0;47;351683;0;40
301328;0;5;301328;0;6;301328;0;5;301328;0;8
2147483647;293517;75;293686;0;78;293686;0;75;293686;0;75
316867;0;33;316867;0;31;316867;0;33;316867;0;47
363172;0;31;363172;0;35;363172;0;29;363172;0;29
367572;0;19;367572;0;21;367572;0;20;367572;0;20
317036;0;80;317036;0;80;317036;0;77;317036;0;92
295921;0;42;295921;0;28;295921;0;29;295921;0;29
254579;0;82;254579;0;86;254579;0;88;254579;0;82
2147483647;254829;79;265709;0;171;265709;0;170;265709;0;166
293309;0;13;293309;0;13;293309;0;13;293309;0;13
253827;0;24;253827;0;25;253827;0;24;253827;0;26
323831;0;58;323831;0;57;323831;0;55;323831;0;55
295320;0;69;295320;0;69;295320;0;68;295320;0;69
323341;0;55;323341;0;68;323341;0;48;323341;0;54
329814;0;2;329814;0;2;329814;0;3;329814;0;2
269693;0;13;269693;0;12;269693;0;12;269693;0;13
260665;0;21;260665;0;22;260665;0;22;260665;0;22
259687;0;50;259687;0;53;259687;0;49;259687;0;50
309998;0;38;309998;0;40;309998;0;40;309998;0;37
2147483647;337541;55;337541;0;56;337541;0;52;337541;0;53
292954;0;65;292954;0;60;292954;0;63;292954;0;68
286866;0;21;286866;0;20;286866;0;21;286866;0;21
2147483647;273992;11;273993;0;12;273993;0;11;273993;0;11
366361;0;49;366361;0;52;366361;0;48;366361;0;49
327380;0;14;327380;0;14;327380;0;14;327380;0;14
265567;0;57;265567;0;61;265567;0;59;265567;0;63
258258;0;32;258258;0;32;258258;0;31;258258;0;30
288352;0;29;288352;0;26;288352;0;27;288352;0;29
246288;0;42;246288;0;40;246288;0;38;246288;0;39
277270;0;62;277270;0;57;277270;0;57;277270;0;55
309827;0;51;309827;0;52;309827;0;55;309827;0;52
2147483647;290750;65;2147483647;290750;65;2147483647;290750;66;2147483647;290750;172
258710;0;44;258710;0;44;258710;0;43;258710;0;47
259189;0;115;259189;0;111;259189;0;112;259189;0;114
280751;0;40;280751;0;42;280751;0;40;280751;0;42
316578;0;28;316578;0;33;316578;0;27;316578;0;28
282523;0;30;282523;0;27;282523;0;29;282523;0;29
304334;0;26;304334;0;25;304334;0;24;304334;0;27
269288;0;44;269288;0;45;269288;0;42;269288;0;42
2147483647;233925;43;234902;0;55;234902;0;49;234902;0;47
325023;0;24;325023;0;26;325023;0;24;325023;0;23
259465;0;31;259465;0;34;259465;0;30;259465;0;37
289131;0;23;289131;0;22;289131;0;21;289131;0;23
2147483647;322355;78;322372;0;80;322372;0;78;322372;0;73
267445;0;11;267445;0;11;267445;0;14;267445;0;10
288381;0;84;288381;0;80;288381;0;83;288381;0;78
273014;0;46;273014;0;45;273014;0;45;273014;0;44
2147483647;255135;52;255136;0;48;255136;0;51;255136;0;49
269784;0;11;269784;0;9;269784;0;10;269784;0;11
241046;0;42;241046;0;42;241046;0;43;241046;0;52
312900;0;28;312900;0;28;312900;0;28;312900;0;34
288401;0;16;288401;0;16;288401;0;15;288401;0;16
267811;0;6;267811;0;5;267811;0;5;267811;0;7
228017;0;30;228017;0;32;228017;0;27;228017;0;28
232708;0;0;232708;0;0;232708;0;0;232708;0;0
265821;0;26;265821;0;27;265821;0;28;265821;0;32
309986;0;41;309986;0;37;309986;0;39;309986;0;39
336930;0;16;336930;0;16;336930;0;16;336930;0;20
324005;0;55;324005;0;55;324005;0;54;324005;0;58
297818;0;20;297818;0;24;297818;0;21;297818;0;21
289790;0;29;289790;0;29;289790;0;29;289790;0;29
2147483647;321658;86;321659;0;84;321659;0;87;321659;0;85
265375;0;24;265375;0;25;265375;0;24;265375;0;24
266869;0;22;266869;0;22;266869;0;22;266869;0;22
261438;0;22;261438;0;23;261438;0;20;261438;0;21
