2147483647;523506;371;524085;0;371;524085;0;410;524085;0;310
2147483647;456059;226;2147483647;460399;690;2147483647;460399;611;2147483647;460399;1372
2147483647;479370;234;481765;0;346;481765;0;346;481765;0;369
2147483647;503390;127;2147483647;506832;318;506968;0;336;506968;0;337
2147483647;506927;305;2147483647;512711;512;2147483647;512711;523;2147483647;512711;1292
2147483647;512204;216;2147483647;517838;668;2147483647;520335;1485;2147483647;520335;2282
531886;0;159;531886;0;170;531886;0;165;531886;0;163
2147483647;488694;373;498615;0;669;498615;0;682;498615;0;679
2147483647;505152;534;2147483647;507147;803;2147483647;508600;1239;2147483647;508600;2012
2147483647;512550;206;2147483647;520677;397;2147483647;521791;547;2147483647;521791;1336
2147483647;489719;185;2147483647;494217;611;2147483647;494757;743;2147483647;494757;1517
2147483647;528399;453;2147483647;532538;718;532684;0;775;532684;0;786
2147483647;483610;132;2147483647;484636;213;2147483647;484636;220;2147483647;484636;1012
2147483647;532911;237;2147483647;534484;277;2147483647;534484;282;2147483647;534484;1052
2147483647;500234;203;2147483647;500470;212;2147483647;500619;259;2147483647;500619;1036
2147483647;487143;376;2147483647;493346;705;497367;0;1690;497367;0;1640
2147483647;483655;203;2147483647;499662;1027;2147483647;499662;1031;2147483647;499662;1803
2147483647;504997;105;2147483647;511003;331;2147483647;511770;993;2147483647;511770;1848
2147483647;555321;187;2147483647;556027;229;2147483647;556027;232;2147483647;556027;1019
2147483647;488465;266;2147483647;488466;269;2147483647;488466;274;2147483647;488466;1047
2147483647;533358;264;2147483647;540842;582;2147483647;544389;1959;2147483647;544389;2754
2147483647;527163;284;2147483647;529135;457;2147483647;529135;461;2147483647;529135;1272
2147483647;515243;217;2147483647;526060;754;2147483647;527243;1018;2147483647;527243;1794
2147483647;516359;265;2147483647;527275;688;527278;0;691;527278;0;701
2147483647;500338;190;2147483647;503141;288;2147483647;503141;287;2147483647;503141;1099
2147483647;515438;176;2147483647;523084;515;2147483647;523323;565;2147483647;523323;1349
2147483647;460894;188;2147483647;460894;194;2147483647;460894;195;2147483647;460894;976
2147483647;488750;193;2147483647;497391;817;499482;0;1270;499482;0;1253
2147483647;497240;264;2147483647;506928;769;2147483647;506928;795;2147483647;506928;1596
2147483647;472171;182;2147483647;478738;407;2147483647;479594;572;2147483647;479594;1375
2147483647;517682;239;2147483647;521841;382;2147483647;521841;394;2147483647;521841;1189
2147483647;490117;190;498495;0;430;498495;0;422;498495;0;426
2147483647;535995;165;2147483647;542203;688;2147483647;543464;1103;2147483647;543464;1906
2147483647;502332;455;2147483647;504892;645;2147483647;504892;661;2147483647;504892;1432
2147483647;547493;166;2147483647;552157;428;2147483647;552419;484;2147483647;552419;1294
2147483647;559296;241;2147483647;562296;369;2147483647;562704;481;2147483647;562704;1285
2147483647;523497;279;2147483647;524138;317;2147483647;524384;384;2147483647;524384;1175
2147483647;474717;232;2147483647;486181;687;2147483647;486181;696;2147483647;486181;1492
2147483647;499384;222;2147483647;506690;784;506691;0;789;506691;0;790
2147483647;466676;262;2147483647;472651;550;2147483647;473243;644;2147483647;473243;1439
2147483647;517340;215;2147483647;519120;356;2147483647;521035;1280;2147483647;521035;2313
2147483647;477861;268;2147483647;485196;589;2147483647;492577;2440;2147483647;492577;3179
2147483647;508025;393;2147483647;511573;656;2147483647;511575;656;2147483647;511575;1431
2147483647;510143;173;2147483647;515941;368;516015;0;404;516015;0;400
2147483647;522859;198;2147483647;527233;471;2147483647;527233;476;2147483647;527233;1275
2147483647;495663;165;2147483647;503221;627;2147483647;505328;1359;2147483647;505328;2162
2147483647;501915;113;2147483647;507435;399;2147483647;507919;505;2147483647;507919;1306
476090;0;111;476090;0;115;476090;0;114;476090;0;116
2147483647;490546;256;2147483647;492098;361;2147483647;492098;357;2147483647;492098;1124
2147483647;510679;823;2147483647;515441;1346;515443;0;1328;515443;0;1343
2147483647;477315;165;2147483647;478926;219;2147483647;479164;246;2147483647;479164;1042
2147483647;519052;166;2147483647;524761;417;2147483647;524867;430;2147483647;524867;1198
2147483647;538379;264;2147483647;543997;630;2147483647;544690;727;2147483647;544690;1488
2147483647;532401;187;2147483647;536955;406;2147483647;537020;418;2147483647;537020;1226
2147483647;510102;209;2147483647;515190;444;2147483647;515190;439;2147483647;515190;1226
2147483647;496422;239;2147483647;499198;349;2147483647;499198;352;2147483647;499198;1124
2147483647;499261;240;2147483647;499902;373;499902;0;371;499902;0;374
2147483647;505467;236;2147483647;509056;327;2147483647;509056;336;2147483647;509056;1115
2147483647;521927;143;2147483647;525703;318;2147483647;525703;312;2147483647;525703;1098
2147483647;515743;311;2147483647;516579;348;2147483647;516579;355;2147483647;516579;1132
2147483647;482909;137;2147483647;498488;965;2147483647;498932;1009;2147483647;498932;1797
2147483647;494571;178;2147483647;504531;545;505224;0;749;505224;0;745
2147483647;524951;350;2147483647;526484;492;2147483647;526484;490;2147483647;526484;1293
2147483647;514005;267;2147483647;514503;291;2147483647;514503;293;2147483647;514503;1097
2147483647;486927;243;2147483647;492261;503;2147483647;493193;866;2147483647;493193;1660
2147483647;514133;163;2147483647;514937;206;2147483647;515544;325;2147483647;515544;1085
2147483647;517102;149;524957;0;388;524957;0;379;524957;0;384
2147483647;492481;341;2147483647;500287;1349;500287;0;1363;500287;0;1352
2147483647;532225;246;2147483647;539254;527;2147483647;539254;533;2147483647;539254;1311
2147483647;506094;160;2147483647;511027;392;511028;0;388;511028;0;383
2147483647;476167;292;2147483647;487604;773;2147483647;488319;952;2147483647;488319;1718
2147483647;512690;123;515193;0;238;515193;0;237;515193;0;226
2147483647;481749;175;2147483647;489283;488;2147483647;490321;1347;2147483647;490321;2134
2147483647;498138;235;2147483647;504723;542;2147483647;505070;606;2147483647;505070;1405
2147483647;521626;128;2147483647;521626;130;2147483647;521626;129;2147483647;521626;902
2147483647;492936;189;2147483647;497851;574;2147483647;497851;573;2147483647;497851;1360
2147483647;542500;299;2147483647;547655;473;2147483647;547655;483;2147483647;547655;1270
2147483647;561004;187;2147483647;568366;544;2147483647;568974;801;2147483647;568974;1552
2147483647;531566;220;540775;0;813;540775;0;817;540775;0;806
2147483647;501654;162;2147483647;504936;653;2147483647;504936;659;2147483647;504936;1463
2147483647;504087;182;2147483647;505726;316;2147483647;505726;311;2147483647;505726;1102
2147483647;503247;169;2147483647;504442;206;2147483647;504442;209;2147483647;504442;972
522151;0;462;522151;0;459;522151;0;458;522151;0;467
2147483647;538404;241;2147483647;542748;424;2147483647;542748;431;2147483647;542748;1221
2147483647;521245;284;2147483647;527064;422;2147483647;527165;437;2147483647;527165;1259
2147483647;505735;198;2147483647;512039;771;2147483647;512039;764;2147483647;512039;1582
476181;0;101;476181;0;101;476181;0;102;476181;0;103
2147483647;496279;196;2147483647;507216;609;2147483647;507216;613;2147483647;507216;1426
2147483647;482094;304;2147483647;487261;553;2147483647;487261;545;2147483647;487261;1315
2147483647;509838;251;2147483647;523001;870;2147483647;525036;1489;2147483647;525036;2295
2147483647;511281;145;516887;0;415;516887;0;409;516887;0;412
2147483647;478898;276;480687;0;360;480687;0;353;480687;0;354
2147483647;477841;111;2147483647;479265;185;2147483647;479265;190;2147483647;479265;989
2147483647;463926;192;467783;0;392;467783;0;399;467783;0;398
2147483647;497598;167;498091;0;191;498091;0;192;498091;0;192
2147483647;520170;437;2147483647;528472;866;531687;0;1385;531687;0;1395
2147483647;515586;106;2147483647;518622;225;518726;0;236;518726;0;246
2147483647;489253;121;2147483647;490434;242;2147483647;490434;244;2147483647;490434;1039
2147483647;526229;148;2147483647;531648;324;2147483647;531648;314;2147483647;531648;1158
2147483647;521492;191;2147483647;522602;233;2147483647;522602;235;2147483647;522602;1019
2147483647;534475;580;2147483647;539811;1125;2147483647;539811;1130;2147483647;539811;1923
2147483647;511437;196;2147483647;515289;375;2147483647;515289;374;2147483647;515289;1147
481984;0;213;481984;0;205;481984;0;218;481984;0;213
2147483647;546671;232;2147483647;547953;350;2147483647;547953;348;2147483647;547953;1148
2147483647;537788;549;2147483647;538872;642;538873;0;644;538873;0;640
2147483647;487034;128;2147483647;493453;624;493855;0;749;493855;0;747
2147483647;527617;216;527789;0;228;527789;0;221;527789;0;220
2147483647;510278;248;2147483647;515422;642;2147483647;515429;623;2147483647;515429;1430
2147483647;500233;328;2147483647;510372;884;2147483647;510372;861;2147483647;510372;1658
2147483647;460305;118;2147483647;468324;716;2147483647;469551;1111;2147483647;469551;1911
2147483647;493658;85;2147483647;504195;724;2147483647;508648;1829;2147483647;508648;2592
2147483647;473813;125;2147483647;478416;283;2147483647;478416;279;2147483647;478416;1070
2147483647;523567;249;2147483647;538719;920;2147483647;539530;1353;2147483647;539530;2304
2147483647;538645;185;2147483647;544379;356;2147483647;550407;3467;2147483647;550407;4211
2147483647;473055;154;2147483647;486024;869;487915;0;1400;487915;0;1407
2147483647;505946;203;2147483647;519602;609;523320;0;1689;523320;0;1662
2147483647;502896;176;2147483647;513121;426;2147483647;513518;487;2147483647;513518;1295
2147483647;514853;255;2147483647;526442;756;527111;0;964;527111;0;947
2147483647;491027;297;2147483647;495983;549;2147483647;496123;579;2147483647;496123;1357
2147483647;512699;169;2147483647;521336;453;2147483647;524776;1213;2147483647;524776;1983
2147483647;477312;217;2147483647;478507;297;2147483647;478565;308;2147483647;478565;1095
2147483647;511894;130;2147483647;525713;1461;529229;0;3167;529229;0;3128
2147483647;517680;122;2147483647;524935;539;2147483647;524935;551;2147483647;524935;1339
2147483647;543044;139;2147483647;548057;568;2147483647;548627;684;2147483647;548627;1456
2147483647;511018;198;2147483647;520902;1150;2147483647;522584;2300;2147483647;522584;3136
2147483647;488788;161;2147483647;490294;248;2147483647;491590;405;2147483647;491590;1203
2147483647;515886;76;2147483647;520649;311;2147483647;521735;459;2147483647;521735;1259
2147483647;486021;163;2147483647;489328;284;2147483647;489328;280;2147483647;489328;1077
2147483647;566264;154;567569;0;270;567569;0;266;567569;0;277
2147483647;519506;224;2147483647;526578;731;2147483647;526672;779;2147483647;526672;1555
2147483647;529948;251;2147483647;533182;419;2147483647;533249;431;2147483647;533249;1240
2147483647;489918;156;2147483647;499588;604;2147483647;500870;991;2147483647;500870;1784
2147483647;518373;433;2147483647;519455;594;2147483647;519456;601;2147483647;519456;1389
2147483647;525050;261;2147483647;536631;904;2147483647;536848;953;2147483647;536848;1749
2147483647;506275;219;2147483647;508700;363;2147483647;509241;483;2147483647;509241;1286
2147483647;495502;366;503532;0;703;503532;0;712;503532;0;709
2147483647;531480;125;2147483647;538207;526;2147483647;538207;523;2147483647;538207;1310
2147483647;504490;318;2147483647;504490;317;2147483647;504490;323;2147483647;504490;1126
2147483647;537512;174;2147483647;540124;366;2147483647;540458;524;2147483647;540458;1328
2147483647;559344;366;2147483647;561695;445;2147483647;561869;486;2147483647;561869;1269
2147483647;467342;271;2147483647;475591;530;2147483647;475591;536;2147483647;475591;1301
2147483647;481311;236;2147483647;489050;765;2147483647;490998;1386;2147483647;490998;2203
2147483647;501559;194;2147483647;506392;518;2147483647;506686;594;2147483647;506686;1387
2147483647;488727;100;2147483647;493335;441;2147483647;493426;469;2147483647;493426;1244
2147483647;520565;245;2147483647;524842;483;2147483647;524842;455;2147483647;524842;1247
2147483647;518328;302;2147483647;522985;554;2147483647;522985;557;2147483647;522985;1340
2147483647;515887;105;2147483647;521211;639;2147483647;521237;659;2147483647;521237;1421
2147483647;512236;138;2147483647;516404;454;2147483647;516404;457;2147483647;516404;1270
2147483647;546875;229;2147483647;555222;422;2147483647;555222;424;2147483647;555222;1198
2147483647;514152;186;514166;0;191;514166;0;186;514166;0;187
2147483647;479971;201;484569;0;390;484569;0;389;484569;0;399
2147483647;508317;271;2147483647;517018;508;2147483647;517622;868;2147483647;517622;1654
2147483647;498680;232;2147483647;504767;524;2147483647;505521;776;2147483647;505521;1787
2147483647;507141;151;2147483647;510391;422;2147483647;510391;416;2147483647;510391;1217
2147483647;536307;242;2147483647;543052;501;2147483647;543052;501;2147483647;543052;1304
2147483647;488416;162;2147483647;503128;899;2147483647;503128;898;2147483647;503128;1681
2147483647;503777;209;504201;0;224;504201;0;227;504201;0;227
2147483647;508159;209;2147483647;510001;383;2147483647;510401;525;2147483647;510401;1329
2147483647;535400;186;537989;0;284;537989;0;284;537989;0;283
2147483647;504825;270;2147483647;510651;550;2147483647;511654;784;2147483647;511654;1558
2147483647;515410;120;2147483647;519110;291;519944;0;416;519944;0;414
2147483647;522438;420;2147483647;526447;903;2147483647;526447;911;2147483647;526447;1748
2147483647;510054;148;510936;0;199;510936;0;190;510936;0;194
2147483647;532348;158;2147483647;535024;501;2147483647;535024;514;2147483647;535024;1339
2147483647;520611;265;2147483647;534997;577;2147483647;534997;583;2147483647;534997;1385
2147483647;467383;141;2147483647;470684;280;2147483647;471340;462;2147483647;471340;1254
2147483647;544864;247;2147483647;549452;362;2147483647;549452;364;2147483647;549452;1185
2147483647;484444;169;2147483647;489695;474;2147483647;489695;482;2147483647;489695;1273
2147483647;531130;273;2147483647;535116;532;2147483647;535284;571;2147483647;535284;1385
2147483647;511078;276;2147483647;512947;459;2147483647;512947;468;2147483647;512947;1247
2147483647;550737;174;2147483647;560066;672;2147483647;560213;812;2147483647;560213;1619
2147483647;507872;159;2147483647;511349;377;2147483647;511349;374;2147483647;511349;1172
2147483647;519554;177;2147483647;530655;654;2147483647;531651;854;2147483647;531651;1648
2147483647;543826;236;2147483647;545781;335;2147483647;547871;737;2147483647;547871;1529
2147483647;534282;223;537869;0;313;537869;0;315;537869;0;315
2147483647;524493;473;2147483647;524746;497;2147483647;527172;1027;2147483647;527172;1810
2147483647;562511;231;2147483647;565352;386;2147483647;565352;390;2147483647;565352;1192
2147483647;494810;144;2147483647;497283;462;2147483647;497283;464;2147483647;497283;1233
