398390;0;263;398390;0;266;398390;0;289;398390;0;241
2147483647;408362;302;2147483647;412878;497;2147483647;412878;361;2147483647;412878;576
360853;0;17;360853;0;19;360853;0;17;360853;0;17
2147483647;356187;158;2147483647;360401;287;2147483647;360401;257;2147483647;360401;542
2147483647;413456;77;2147483647;416465;161;2147483647;416465;155;2147483647;416465;414
417984;0;62;417984;0;60;417984;0;61;417984;0;66
380646;0;64;380646;0;64;380646;0;71;380646;0;67
2147483647;381505;121;2147483647;398060;282;2147483647;398214;303;2147483647;398214;578
2147483647;353581;123;354983;0;157;354983;0;159;354983;0;157
2147483647;341289;74;349969;0;241;349969;0;252;349969;0;245
2147483647;422574;62;426392;0;103;426392;0;109;426392;0;105
2147483647;320035;136;322981;0;220;322981;0;196;322981;0;195
2147483647;338203;36;338203;0;38;338203;0;35;338203;0;37
2147483647;319393;65;334499;0;214;334499;0;212;334499;0;210
2147483647;393019;76;2147483647;397955;192;2147483647;397955;183;2147483647;397955;450
349294;0;45;349294;0;45;349294;0;45;349294;0;44
2147483647;380967;72;2147483647;385049;195;2147483647;385049;190;2147483647;385049;452
395105;0;42;395105;0;43;395105;0;42;395105;0;42
402319;0;44;402319;0;44;402319;0;42;402319;0;42
381477;0;58;381477;0;61;381477;0;59;381477;0;61
2147483647;364712;133;2147483647;365573;143;2147483647;365573;146;2147483647;365573;416
2147483647;333752;68;2147483647;333903;75;2147483647;333903;76;2147483647;333903;345
337028;0;20;337028;0;21;337028;0;22;337028;0;24
2147483647;375905;98;375906;0;107;375906;0;100;375906;0;100
2147483647;368516;38;370481;0;64;370481;0;63;370481;0;70
2147483647;378624;183;378626;0;185;378626;0;185;378626;0;182
414872;0;116;414872;0;124;414872;0;132;414872;0;122
2147483647;416586;94;2147483647;416587;97;2147483647;416587;96;2147483647;416587;352
361510;0;104;361510;0;101;361510;0;108;361510;0;105
2147483647;406154;99;406155;0;94;406155;0;95;406155;0;93
2147483647;382289;100;2147483647;389693;210;2147483647;389693;210;2147483647;389693;476
373889;0;60;373889;0;62;373889;0;68;373889;0;72
355882;0;16;355882;0;15;355882;0;15;355882;0;15
2147483647;361523;445;364862;0;505;364862;0;517;364862;0;507
2147483647;408745;347;408745;0;331;408745;0;337;408745;0;335
371696;0;26;371696;0;28;371696;0;24;371696;0;25
2147483647;396512;90;398457;0;153;398457;0;143;398457;0;148
2147483647;398214;115;2147483647;398214;119;2147483647;398214;117;2147483647;398214;391
2147483647;338956;69;339165;0;68;339165;0;68;339165;0;70
342827;0;37;342827;0;37;342827;0;38;342827;0;43
333448;0;65;333448;0;64;333448;0;63;333448;0;60
2147483647;408549;177;408552;0;186;408552;0;179;408552;0;181
2147483647;404661;211;2147483647;407119;287;2147483647;407119;293;2147483647;407119;551
2147483647;389944;138;389945;0;149;389945;0;141;389945;0;144
2147483647;384521;140;2147483647;385483;163;2147483647;385483;166;2147483647;385483;418
319092;0;6;319092;0;6;319092;0;5;319092;0;5
382949;0;54;382949;0;51;382949;0;54;382949;0;56
2147483647;415224;161;2147483647;415374;178;2147483647;415374;175;2147483647;415374;444
379758;0;80;379758;0;79;379758;0;80;379758;0;80
365210;0;137;365210;0;141;365210;0;134;365210;0;149
372326;0;94;372326;0;86;372326;0;89;372326;0;88
2147483647;342062;88;2147483647;342611;101;2147483647;342611;99;2147483647;342611;370
373616;0;89;373616;0;81;373616;0;89;373616;0;86
2147483647;380098;246;380099;0;243;380099;0;248;380099;0;252
380034;0;82;380034;0;84;380034;0;85;380034;0;81
2147483647;419538;145;2147483647;424654;344;424656;0;337;424656;0;332
2147483647;427295;83;431974;0;203;431974;0;203;431974;0;194
2147483647;438056;186;2147483647;443731;360;2147483647;443731;352;2147483647;443731;632
2147483647;397934;80;2147483647;402139;201;402631;0;238;402631;0;235
385148;0;31;385148;0;32;385148;0;33;385148;0;31
424508;0;262;424508;0;263;424508;0;265;424508;0;259
394498;0;86;394498;0;83;394498;0;90;394498;0;84
411624;0;73;411624;0;65;411624;0;66;411624;0;69
369436;0;36;369436;0;36;369436;0;36;369436;0;36
401717;0;114;401717;0;112;401717;0;113;401717;0;115
2147483647;399579;140;2147483647;407031;360;407032;0;359;407032;0;357
303834;0;116;303834;0;116;303834;0;108;303834;0;112
2147483647;338561;139;2147483647;338561;142;2147483647;338561;145;2147483647;338561;406
371807;0;45;371807;0;44;371807;0;44;371807;0;49
2147483647;336582;155;336582;0;157;336582;0;149;336582;0;154
2147483647;398743;106;2147483647;401103;150;2147483647;401103;144;2147483647;401103;413
346500;0;66;346500;0;69;346500;0;66;346500;0;67
2147483647;369788;143;2147483647;376099;280;376102;0;269;376102;0;271
348403;0;134;348403;0;134;348403;0;138;348403;0;136
370606;0;129;370606;0;133;370606;0;129;370606;0;134
