2147483647;3865;26;2147483647;3894;8;2147483647;3894;11
2147483647;3296;9;2147483647;3296;8;2147483647;3296;17
2147483647;3704;4;2147483647;3715;5;2147483647;3715;7
3500;0;3;3500;0;1;3500;0;1
3788;0;2;3788;0;1;3788;0;1
2147483647;3809;3;2147483647;3833;3;2147483647;3833;6
3171;0;2;3171;0;3;3171;0;3
3844;0;2;3844;0;2;3844;0;2
2147483647;3570;13;3570;0;10;3570;0;9
2147483647;4196;4;2147483647;4196;5;2147483647;4196;7
2147483647;4012;7;4013;0;7;4013;0;8
3864;0;2;3864;0;3;3864;0;1
3923;0;1;3923;0;3;3923;0;2
3833;0;9;3833;0;3;3833;0;4
3667;0;0;3667;0;1;3667;0;0
3588;0;1;3588;0;0;3588;0;1
2147483647;4405;2;4405;0;1;4405;0;2
3712;0;1;3712;0;0;3712;0;1
3397;0;1;3397;0;1;3397;0;1
4296;0;1;4296;0;2;4296;0;1
2147483647;3972;2;2147483647;3998;1;2147483647;3998;3
2147483647;4187;2;2147483647;4210;1;4223;0;3
3749;0;0;3749;0;0;3749;0;1
2147483647;3992;1;2147483647;4014;1;2147483647;4014;4
2147483647;3226;3;3228;0;3;3228;0;2
2147483647;3764;0;3768;0;1;3768;0;1
2147483647;4315;3;4359;0;5;4359;0;5
2147483647;3689;2;2147483647;3696;2;2147483647;3696;3
2147483647;3551;1;3799;0;6;3799;0;13
3567;0;1;3567;0;1;3567;0;2
2147483647;4392;2;4401;0;2;4401;0;2
2147483647;3752;2;3753;0;1;3753;0;2
2147483647;3829;2;2147483647;3829;2;2147483647;3829;4
4080;0;2;4080;0;2;4080;0;2
2147483647;3750;1;2147483647;3779;2;2147483647;3779;2
3929;0;0;3929;0;1;3929;0;0
2147483647;4004;1;4004;0;3;4004;0;2
2147483647;3342;1;3435;0;4;3435;0;3
2147483647;3567;3;3590;0;4;3590;0;3
2147483647;4116;1;4117;0;1;4117;0;1
2147483647;3769;3;2147483647;3858;6;2147483647;3858;9
3794;0;1;3794;0;2;3794;0;1
2147483647;3986;2;3993;0;1;3993;0;2
2147483647;4084;2;2147483647;4084;2;2147483647;4084;8
2147483647;3822;3;2147483647;3824;4;2147483647;3824;5
3799;0;1;3799;0;2;3799;0;1
3126;0;2;3126;0;3;3126;0;1
2147483647;3512;1;3549;0;2;3549;0;2
2147483647;4104;1;2147483647;4108;3;2147483647;4108;3
3925;0;1;3925;0;1;3925;0;1
2147483647;3786;3;2147483647;3819;6;2147483647;3819;8
3636;0;1;3636;0;0;3636;0;0
2147483647;3538;2;3614;0;4;3614;0;3
2147483647;3536;1;3642;0;3;3642;0;2
2147483647;3527;1;3528;0;1;3528;0;1
3771;0;2;3771;0;1;3771;0;2
3933;0;0;3933;0;1;3933;0;0
2147483647;3555;1;2147483647;3555;1;2147483647;3555;1
3203;0;1;3203;0;2;3203;0;2
3370;0;1;3370;0;0;3370;0;0
2147483647;3687;2;3689;0;4;3689;0;3
2147483647;3917;2;3924;0;2;3924;0;2
2147483647;4426;2;2147483647;4427;2;2147483647;4427;3
2147483647;3668;2;2147483647;3730;3;2147483647;3730;3
3660;0;1;3660;0;1;3660;0;1
2147483647;4161;1;4182;0;1;4182;0;2
2147483647;4210;1;2147483647;4210;1;2147483647;4210;2
2147483647;3823;2;3841;0;2;3841;0;2
2147483647;3933;1;3933;0;0;3933;0;1
3602;0;1;3602;0;0;3602;0;1
3890;0;1;3890;0;1;3890;0;1
2147483647;3688;1;2147483647;3726;2;2147483647;3726;3
3875;0;0;3875;0;1;3875;0;0
2147483647;3743;3;2147483647;3782;4;2147483647;3782;5
2147483647;4236;2;2147483647;4310;3;2147483647;4310;5
2147483647;3901;2;3918;0;3;3918;0;2
3281;0;2;3281;0;2;3281;0;1
2147483647;4065;1;2147483647;4084;2;2147483647;4084;5
2147483647;3732;0;3766;0;2;3766;0;1
2147483647;3529;3;2147483647;3529;2;2147483647;3529;4
2147483647;4030;2;2147483647;4057;3;2147483647;4057;4
2147483647;3618;2;3619;0;3;3619;0;2
2147483647;3671;4;2147483647;3672;2;2147483647;3672;5
2147483647;3410;1;3481;0;2;3481;0;3
2147483647;3890;1;3890;0;1;3890;0;1
2147483647;3746;3;3777;0;3;3777;0;3
4206;0;2;4206;0;3;4206;0;2
2147483647;4055;3;2147483647;4133;6;2147483647;4133;6
3235;0;1;3235;0;1;3235;0;1
3253;0;1;3253;0;0;3253;0;0
3033;0;0;3033;0;1;3033;0;1
2147483647;4178;1;4257;0;3;4257;0;3
2147483647;3755;2;3785;0;2;3785;0;3
2147483647;3837;1;2147483647;3861;1;3861;0;1
2147483647;4311;1;4311;0;2;4311;0;1
3593;0;0;3593;0;1;3593;0;0
2147483647;4284;1;2147483647;4284;1;2147483647;4284;3
2147483647;3978;2;4024;0;3;4024;0;3
2147483647;3793;2;3794;0;2;3794;0;2
2147483647;4151;2;4156;0;1;4156;0;1
2147483647;3552;3;3619;0;4;3619;0;4
2147483647;3743;2;3758;0;2;3758;0;2
3957;0;0;3957;0;1;3957;0;0
2147483647;3831;3;3846;0;2;3846;0;2
